Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
30	Chhattisgarh - Bilaspur	DR. SHAILESH AHUJA ADVOCATE	Aam Aadmi Party	813	5	
30	Chhattisgarh - Bilaspur	AVISHEK EKKA	Independent	609	6	
30	Chhattisgarh - Bilaspur	OMPRAKASH SINGH	Independent	599	7	
30	Chhattisgarh - Bilaspur	TOLARAM RELWANI	Independent	496	8	
30	Chhattisgarh - Bilaspur	ARJUN SHRIWASH	Independent	346	9	
30	Chhattisgarh - Bilaspur	AJAY KUMAR WAHNE	Akhil Bhartiya Sarvadharma Samaj Party	307	10	
30	Chhattisgarh - Bilaspur	SHEKHAR BANJARE	Independent	195	11	
30	Chhattisgarh - Bilaspur	RAJA KINNAR	Independent	145	12	
30	Chhattisgarh - Bilaspur	SANTOSH KUMAR KAUSHAL	Shiv Sena	140	13	
30	Chhattisgarh - Bilaspur	LAXMI KANT PANDEY	Independent	133	14	
30	Chhattisgarh - Bilaspur	SUSHIL JAIDEO CHAVHAN	Ambedkarite Party of India	132	15	
30	Chhattisgarh - Bilaspur	SHRIMATI RAJNI SETH	Aap Sabki Apni Party	116	16	
30	Chhattisgarh - Bilaspur	HAJI ABDUL RAJJAQ KHAN	Independent	97	17	
30	Chhattisgarh - Bilaspur	ABHISHEK KU. NISHAD	Bharat Bhoomi Party	91	18	
30	Chhattisgarh - Bilaspur	DR. BALMUKUND SINGH MARAVI	Gondvana Gantantra Party	80	19	
30	Chhattisgarh - Bilaspur	SHITLA PRASAD TRIPATHI	Independent	76	20	
30	Chhattisgarh - Bilaspur	MO. SALIM KHAN	Bharatiya Sadbhawana Samaj Party	74	21	
30	Chhattisgarh - Bilaspur	ANISH CHARAN	India Praja Bandhu Party	67	22	
30	Chhattisgarh - Bilaspur	RADHESHYAM SHARMA	Independent	65	23	
30	Chhattisgarh - Bilaspur	PAWAN KUMAR AWASTHI	Independent	63	24	
30	Chhattisgarh - Bilaspur	ASHISH KUMAR SHRIVASTAV	Bhartiya Shakti Chetna Party	57	25	
30	Chhattisgarh - Bilaspur	NILESH MASIH	Independent	53	26	
30	Chhattisgarh - Bilaspur	NARAIN PATRE	Independent	51	27	
30	Chhattisgarh - Bilaspur	BRIJESH SINGH KAUSHIK	Independent	44	28	
30	Chhattisgarh - Bilaspur	NEERA DEVI SONWANI	Independent	37	29	
31	Chhattisgarh - Beltara	RAJNISH KUMAR SINGH	Bharatiya Janata Party	49601	1	6259
31	Chhattisgarh - Beltara	RAJENDRA SAHU(DABBU)	Indian National Congress	43342	2	6259
31	Chhattisgarh - Beltara	ANIL TAH	Janta Congress Chhattisgarh (J)	38308	3	
31	Chhattisgarh - Beltara	SOHIT YADAV OR BUNTY	Independent	2576	4	
31	Chhattisgarh - Beltara	None of the Above	None of the Above	2176	5	
31	Chhattisgarh - Beltara	SHITAL SONI	Aap Sabki Apni Party	1663	6	
31	Chhattisgarh - Beltara	SANJAY SINGH(GURUJI)	Independent	1458	7	
31	Chhattisgarh - Beltara	ARVIND KUMAR PANDEY	Aam Aadmi Party	881	8	
31	Chhattisgarh - Beltara	SURESH KUMAR KINLE	Nationalist Congress Party	797	9	
31	Chhattisgarh - Beltara	AJAY SHARMA	Shiv Sena	680	10	
31	Chhattisgarh - Beltara	PARAS RAM YADAW	Independent	518	11	
31	Chhattisgarh - Beltara	KIRAN KUMAR SINGH	Gondvana Gantantra Party	452	12	
31	Chhattisgarh - Beltara	RUPENDRA KUMAR SURYAWANSHI	Republican Party of India (A)	411	13	
31	Chhattisgarh - Beltara	NAVEEN KUMAR SAHU	Ambedkarite Party of India	387	14	
31	Chhattisgarh - Beltara	RAMESH SAHU	Janata Dal (United)	363	15	
31	Chhattisgarh - Beltara	NANDKUMAR KAMAL	India Praja Bandhu Party	186	16	
32	Chhattisgarh - Masturi	DR. KRISHNA MURTI BANDHI	Bharatiya Janata Party	67950	1	14107
32	Chhattisgarh - Masturi	JAYENDRA SINGH PATLE	Bahujan Samaj Party	53843	2	14107
32	Chhattisgarh - Masturi	DILIP LAHARIYA	Indian National Congress	53620	3	
32	Chhattisgarh - Masturi	None of the Above	None of the Above	3437	4	
32	Chhattisgarh - Masturi	HIRA GANDHARW	Independent	1725	5	
32	Chhattisgarh - Masturi	SANJAY TONDAN	Independent	1400	6	
32	Chhattisgarh - Masturi	HEMANT RAY	Ambedkarite Party of India	1070	7	
32	Chhattisgarh - Masturi	LAXMI PRASAD TANDAN	Aam Aadmi Party	1061	8	
32	Chhattisgarh - Masturi	JAGESHWAR PRASAD KURRE	India Praja Bandhu Party	943	9	
32	Chhattisgarh - Masturi	SAVITA GANDHARWA	Independent	839	10	
32	Chhattisgarh - Masturi	DHANESH KUMAR	Shiv Sena	588	11	
32	Chhattisgarh - Masturi	BARAN LAL KARIYARE	Republican Party of India (A)	375	12	
33	Chhattisgarh - Akaltara	SAURABH SINGH	Bharatiya Janata Party	60502	1	1854
33	Chhattisgarh - Akaltara	RICHA JOGI	Bahujan Samaj Party	58648	2	1854
33	Chhattisgarh - Akaltara	CHUNNILAL SAHU	Indian National Congress	27667	3	
33	Chhattisgarh - Akaltara	None of the Above	None of the Above	2242	4	
33	Chhattisgarh - Akaltara	BADRI PRASAD OGREY	Independent	971	5	
33	Chhattisgarh - Akaltara	CHANDRAHAS DEWANGAN	Aam Aadmi Party	958	6	
33	Chhattisgarh - Akaltara	PUSHPENDRA KUMAR JAISWAL	Nationalist Congress Party	746	7	
33	Chhattisgarh - Akaltara	SHIV KUMAR VISHWKARMA	Independent	682	8	
33	Chhattisgarh - Akaltara	RKS (RAM KUMAR SHRIWAS)	Independent	552	9	
33	Chhattisgarh - Akaltara	RAJESH KUMAR BANJARE	Ambedkarite Party of India	483	10	
33	Chhattisgarh - Akaltara	JAGMOHAN PATLEY	Independent	481	11	
33	Chhattisgarh - Akaltara	DILESHWAR SAHU	National Democratic Peoples Front	345	12	
33	Chhattisgarh - Akaltara	SANJAY PRAKASH SAHU	Bhartiya Kisan Party	323	13	
33	Chhattisgarh - Akaltara	AMIR SINGH	Independent	308	14	
33	Chhattisgarh - Akaltara	JIWAN LAL YADAW	Samajwadi Party	301	15	
33	Chhattisgarh - Akaltara	DILESHWAR VISHWAKARMA	Shiv Sena	287	16	
34	Chhattisgarh - Janjgir-champa	NARAYAN CHANDEL	Bharatiya Janata Party	54040	1	4188
34	Chhattisgarh - Janjgir-champa	MOTILAL DEWANGAN	Indian National Congress	49852	2	4188
34	Chhattisgarh - Janjgir-champa	BYAS NARAYAN KASHYAP	Bahujan Samaj Party	33505	3	
34	Chhattisgarh - Janjgir-champa	SANJAY KUMAR SHARMA	Aam Aadmi Party	1538	4	
34	Chhattisgarh - Janjgir-champa	SUDHIR YADAV	Communist Party of India	1422	5	
34	Chhattisgarh - Janjgir-champa	None of the Above	None of the Above	1240	6	
34	Chhattisgarh - Janjgir-champa	RAMLALLA SATNAMI	Independent	1161	7	
34	Chhattisgarh - Janjgir-champa	MAYARAM NAT	Independent	978	8	
34	Chhattisgarh - Janjgir-champa	AAJAD MAHENDRA DEWANGAN	Independent	868	9	
34	Chhattisgarh - Janjgir-champa	ASHOK CHOWDHARY	Nationalist Congress Party	755	10	
34	Chhattisgarh - Janjgir-champa	BHOLARAM SATNAMI	Independent	372	11	
34	Chhattisgarh - Janjgir-champa	INNAL BIND	Nirbal Indian Shoshit Hamara Aam Dal	311	12	
34	Chhattisgarh - Janjgir-champa	AJAY KUMAR DEWANGAN	Independent	295	13	
34	Chhattisgarh - Janjgir-champa	SANJAY PRAKASH SAO	Bhartiya Kisan Party	282	14	
34	Chhattisgarh - Janjgir-champa	SANTOSH KUMAR KASHYAP (BUDENA WALE)	National Democratic Peoples Front	281	15	
34	Chhattisgarh - Janjgir-champa	SHIV BHANU SINGH KSHATRY	Janata Dal (United)	219	16	
35	Chhattisgarh - Sakti	CHARAN DAS MAHANT	Indian National Congress	78058	1	30046
35	Chhattisgarh - Sakti	MEDHA RAM SAHU	Bharatiya Janata Party	48012	2	30046
35	Chhattisgarh - Sakti	GAUTAM RATHORE	Bahujan Samaj Party	13907	3	
35	Chhattisgarh - Sakti	KALESHWAR SINGH MARAVI	Gondvana Gantantra Party	1202	4	
35	Chhattisgarh - Sakti	SATYANARAYAN PATEL	Independent	1132	5	
35	Chhattisgarh - Sakti	None of the Above	None of the Above	1057	6	
35	Chhattisgarh - Sakti	COMRADE ANIL SHARMA	Communist Party of India	1006	7	
35	Chhattisgarh - Sakti	MEGHARAM SAHU	Nationalist Congress Party	920	8	
35	Chhattisgarh - Sakti	SURAJ KUMAR YADAV	Independent	754	9	
35	Chhattisgarh - Sakti	PRAKASH KUMAR URAON	Independent	555	10	
35	Chhattisgarh - Sakti	VIJAY MAURYA	Aam Aadmi Party	485	11	
35	Chhattisgarh - Sakti	NATWAR LAL GOND	Independent	457	12	
35	Chhattisgarh - Sakti	SURYAKANT RATHORE	Shiv Sena	385	13	
35	Chhattisgarh - Sakti	KHOMRAM JANGDE	Independent	324	14	
35	Chhattisgarh - Sakti	RAMNARAYAN RATHORE	Kisan Mazdoor Sangharsh Party	241	15	
36	Chhattisgarh - Chandrapur	RAM KUMAR YADAV	Indian National Congress	51717	1	4418
36	Chhattisgarh - Chandrapur	GITANJALI PATEL	Bahujan Samaj Party	47299	2	4418
36	Chhattisgarh - Chandrapur	BAHU RANI SANYOGITA SINGH JUDEV	Bharatiya Janata Party	39638	3	
36	Chhattisgarh - Chandrapur	SUMAN NOVEL VERMA	Nationalist Congress Party	14429	4	
36	Chhattisgarh - Chandrapur	RAJKUMAR YADAV	Independent	1779	5	
36	Chhattisgarh - Chandrapur	MANHARAN LAL KAMLESH	Independent	690	6	
36	Chhattisgarh - Chandrapur	ABHINAV SHUKLA	Shiv Sena	611	7	
36	Chhattisgarh - Chandrapur	BHANU PRAKASH CHANDRA	Aam Aadmi Party	588	8	
36	Chhattisgarh - Chandrapur	PAITRAM KHUNTE	Independent	575	9	
36	Chhattisgarh - Chandrapur	None of the Above	None of the Above	550	10	
36	Chhattisgarh - Chandrapur	RAMKUMAR YADAV	Independent	547	11	
36	Chhattisgarh - Chandrapur	NAVEL KUMAR PANKAJ	Independent	507	12	
36	Chhattisgarh - Chandrapur	SUNDAR LAL CHOUHAN	Independent	504	13	
36	Chhattisgarh - Chandrapur	SATAYANAND SIDAR	Ambedkarite Party of India	485	14	
36	Chhattisgarh - Chandrapur	BALWANT SINGH	Gondvana Gantantra Party	426	15	
36	Chhattisgarh - Chandrapur	DADULAL TANDAN	Independent	395	16	
36	Chhattisgarh - Chandrapur	UMA KANT SAHU	Bhartiya Shakti Chetna Party	387	17	
36	Chhattisgarh - Chandrapur	SITA SARTHI	Bharat Bhoomi Party	357	18	
36	Chhattisgarh - Chandrapur	GEETANJALI PATEL	Independent	346	19	
37	Chhattisgarh - Jaijaipur	KESHAV PRASAD CHANDRA	Bahujan Samaj Party	64774	1	21687
37	Chhattisgarh - Jaijaipur	KAILASH SAHU	Bharatiya Janata Party	43087	2	21687
37	Chhattisgarh - Jaijaipur	ANIL KUMAR CHANDRA	Indian National Congress	38594	3	
37	Chhattisgarh - Jaijaipur	None of the Above	None of the Above	1527	4	
37	Chhattisgarh - Jaijaipur	NARSINGH SINHA	Independent	1286	5	
37	Chhattisgarh - Jaijaipur	SAHEB LAL CHANDRA	Independent	1156	6	
37	Chhattisgarh - Jaijaipur	RESHAMLAL KHUNTE	Independent	1134	7	
37	Chhattisgarh - Jaijaipur	SANTOSH KUMAR JATWAR	Ambedkarite Party of India	1036	8	
37	Chhattisgarh - Jaijaipur	MARTAND SINGH BANAFAR	Aam Aadmi Party	1026	9	
37	Chhattisgarh - Jaijaipur	RAM SAY KASHYAP	Independent	964	10	
37	Chhattisgarh - Jaijaipur	PITAMBER DEEWAR	Shiv Sena	773	11	
37	Chhattisgarh - Jaijaipur	RAJ KUMAR CHANDRA	Independent	435	12	
37	Chhattisgarh - Jaijaipur	SHANTI KUMAR RATRE (WAKIL)	Gondvana Gantantra Party	333	13	
38	Chhattisgarh - Pamgarh	INDU BANJARE	Bahujan Samaj Party	50129	1	3061
38	Chhattisgarh - Pamgarh	GORELAL BARMAN	Indian National Congress	47068	2	3061
38	Chhattisgarh - Pamgarh	AMBESH JANGRE	Bharatiya Janata Party	32676	3	
38	Chhattisgarh - Pamgarh	None of the Above	None of the Above	1470	4	
38	Chhattisgarh - Pamgarh	SANTRAM TURKE	Independent	1048	5	
38	Chhattisgarh - Pamgarh	KAMLESH KUMARI	Shiv Sena	975	6	
38	Chhattisgarh - Pamgarh	SHIV SHANKAR RAHI	Independent	863	7	
38	Chhattisgarh - Pamgarh	SANTOSH KUMAR KHUTEY	Ambedkarite Party of India	743	8	
38	Chhattisgarh - Pamgarh	MAHABIR JANGRE	Independent	610	9	
38	Chhattisgarh - Pamgarh	MUKESH KUMAR LAHARE	Samajwadi Party	574	10	
38	Chhattisgarh - Pamgarh	CHAITRAM DEV KHATKAR	Aam Aadmi Party	515	11	
38	Chhattisgarh - Pamgarh	NITA SAYTONDAY	Chhattisgarh Swabhiman Manch	459	12	
38	Chhattisgarh - Pamgarh	NAND KUMAR CHAUHAN	Janata Dal (United)	378	13	
38	Chhattisgarh - Pamgarh	DUJE URF DUJRAM KURRE	National Democratic Peoples Front	253	14	
38	Chhattisgarh - Pamgarh	BAHORIK MADHUKAR	India Praja Bandhu Party	243	15	
39	Chhattisgarh - Saraipali	KISMAT LAL NAND	Indian National Congress	100302	1	52288
39	Chhattisgarh - Saraipali	SHYAM TANDI	Bharatiya Janata Party	48014	2	52288
39	Chhattisgarh - Saraipali	None of the Above	None of the Above	3270	3	
39	Chhattisgarh - Saraipali	CHHABILAL RATRE	Bahujan Samaj Party	1849	4	
39	Chhattisgarh - Saraipali	RAMPRASAD CHAUHAN	Bharatiya Prajatantrik Shudh Gandhiwadi Krishak Dal	1093	5	
39	Chhattisgarh - Saraipali	PRABHAKAR GWAL	Aam Aadmi Party	1064	6	
39	Chhattisgarh - Saraipali	PADMACHARAN NAG	Shiv Sena	926	7	
39	Chhattisgarh - Saraipali	SETRAM BHASKAR	Independent	924	8	
39	Chhattisgarh - Saraipali	MAHENDRA GOVIND RAM KHATKAR	Ambedkarite Party of India	906	9	
40	Chhattisgarh - Basna	DEVENDRA BAHADUR SINGH	Indian National Congress	67535	1	17508
40	Chhattisgarh - Basna	SAMPAT AGRAWAL	Independent	50027	2	17508
40	Chhattisgarh - Basna	DURGACHARAN(D.C.) PATEL	Bharatiya Janata Party	36394	3	
40	Chhattisgarh - Basna	TRILOCHAN NAYAK LUNGIWALA	Janta Congress Chhattisgarh (J)	7758	4	
40	Chhattisgarh - Basna	DR. ANAMIKA PAUL	Independent	2475	5	
40	Chhattisgarh - Basna	None of the Above	None of the Above	2431	6	
40	Chhattisgarh - Basna	MAHENDRA SAO	Independent	2123	7	
40	Chhattisgarh - Basna	KALESHWAR YADAV	National Democratic Peoples Front	1753	8	
40	Chhattisgarh - Basna	ASHOK PRADHAN	Shiv Sena	1007	9	
40	Chhattisgarh - Basna	JAGDISH SIDAR	Independent	923	10	
40	Chhattisgarh - Basna	PRAHALLAD BARIHA	Independent	833	11	
40	Chhattisgarh - Basna	SANKALP DASS	Aam Aadmi Party	493	12	
40	Chhattisgarh - Basna	GAURISHANKAR PATEL	Independent	492	13	
40	Chhattisgarh - Basna	KEDARNATH PATEL	Independent	406	14	
40	Chhattisgarh - Basna	SADANAND SAHU	Bhartiya Shakti Chetna Party	405	15	
40	Chhattisgarh - Basna	YAGENDRA BHOI	Samajwadi Party	350	16	
41	Chhattisgarh - Khallari	DWARIKADHISH YADAV	Indian National Congress	96108	1	56978
41	Chhattisgarh - Khallari	MONIKA DILIP SAHU	Bharatiya Janata Party	39130	2	56978
41	Chhattisgarh - Khallari	PARESH BAGBAHARA	Janta Congress Chhattisgarh (J)	12649	3	
41	Chhattisgarh - Khallari	BHEKHLAL SAHU URF BHEKHU	Independent	5228	4	
41	Chhattisgarh - Khallari	BASANTA THAKUR	Nationalist Congress Party	2972	5	
41	Chhattisgarh - Khallari	MOHINI RAJENDRA PANDE	Independent	1376	6	
41	Chhattisgarh - Khallari	BHUKHAN LAL SAHU	Independent	1219	7	
41	Chhattisgarh - Khallari	BHUWANLAL SAHU	Independent	935	8	
41	Chhattisgarh - Khallari	CHAMPALAL PATEL	Independent	829	9	
41	Chhattisgarh - Khallari	SANTOSH CHANDRAKAR	Aam Aadmi Party	764	10	
41	Chhattisgarh - Khallari	NAND KUMAR NISHAD	Pichhara Samaj Party United	683	11	
41	Chhattisgarh - Khallari	LOKESWAR CHANDRAKAR (LOKU)	Shiv Sena	665	12	
41	Chhattisgarh - Khallari	KUMAR GOND	Gondvana Gantantra Party	577	13	
41	Chhattisgarh - Khallari	DAYARAM	Independent	529	14	
41	Chhattisgarh - Khallari	None of the Above	None of the Above	499	15	
41	Chhattisgarh - Khallari	JAGESHWAR (JUGNU) CHANDRAKAR	Independent	421	16	
41	Chhattisgarh - Khallari	TEJSINGH	Independent	343	17	
41	Chhattisgarh - Khallari	ROSHAN TANDE	Independent	332	18	
41	Chhattisgarh - Khallari	GOVARDHAN NISHAD	Rashtriya Jansabha Party	269	19	
41	Chhattisgarh - Khallari	RAMAWATAR DHRUW	Independent	168	20	
41	Chhattisgarh - Khallari	MO. SARFARAJ	Independent	103	21	
42	Chhattisgarh - Mahasamund	VINOD SEVAN LAL CHANDRAKAR	Indian National Congress	49356	1	23066
42	Chhattisgarh - Mahasamund	POONAM CHANDRAKAR	Bharatiya Janata Party	26290	2	23066
42	Chhattisgarh - Mahasamund	TRIBHUWAN MAHILANG	Janta Congress Chhattisgarh (J)	24839	3	
42	Chhattisgarh - Mahasamund	MANOJ KANT SAHU	Independent	21911	4	
42	Chhattisgarh - Mahasamund	DR VIMAL CHOPRA	Independent	21160	5	
42	Chhattisgarh - Mahasamund	None of the Above	None of the Above	2085	6	
42	Chhattisgarh - Mahasamund	T.K. DADSENA	Independent	1552	7	
42	Chhattisgarh - Mahasamund	PANKAJ SAHU	Independent	1445	8	
42	Chhattisgarh - Mahasamund	PUJA DHRUW	Independent	1270	9	
42	Chhattisgarh - Mahasamund	ASHOK SONI	Ambedkarite Party of India	1000	10	
42	Chhattisgarh - Mahasamund	SANJAY YADAV	Aam Aadmi Party	764	11	
42	Chhattisgarh - Mahasamund	GANGU RAM THAKUR	Independent	734	12	
42	Chhattisgarh - Mahasamund	DEJIRANI NETAM	Gondvana Gantantra Party	710	13	
42	Chhattisgarh - Mahasamund	PARASRAM DHRUW LAHANGAR WALE	Chhattisgarhi Samaj Party	642	14	
42	Chhattisgarh - Mahasamund	KAUSHAL DEWANGAN	Independent	560	15	
42	Chhattisgarh - Mahasamund	KRISHNA KUMAR CHANDRAKAR	Rashtriya Jansabha Party	361	16	
43	Chhattisgarh - Bilaigarh	CHANDRADEV PRASAD RAI	Indian National Congress	71936	1	9847
43	Chhattisgarh - Bilaigarh	SHYAM KUMAR TANDAN	Bahujan Samaj Party	62089	2	9847
43	Chhattisgarh - Bilaigarh	DR. SANAM JANGDE	Bharatiya Janata Party	40623	3	
43	Chhattisgarh - Bilaigarh	BHOJ RAM AJAGALE	Independent	10595	4	
43	Chhattisgarh - Bilaigarh	None of the Above	None of the Above	2789	5	
43	Chhattisgarh - Bilaigarh	HARI RAM KURREY	Independent	2580	6	
43	Chhattisgarh - Bilaigarh	SANJAY KUMAR	Independent	1822	7	
43	Chhattisgarh - Bilaigarh	SANTOSH KUMAR SONWANI	Janata Congress	1083	8	
43	Chhattisgarh - Bilaigarh	ER. REVALAL SATNAMI	Independent	858	9	
43	Chhattisgarh - Bilaigarh	KOMAL PRASAD	Gondvana Gantantra Party	839	10	
43	Chhattisgarh - Bilaigarh	FULMANI TANDAN	Janta Congress Chhattisgarh (J)	803	11	
43	Chhattisgarh - Bilaigarh	NAND KISHOR DEEP	Independent	654	12	
43	Chhattisgarh - Bilaigarh	TAKESH ALIAS TAKESHWAR	Independent	630	13	
43	Chhattisgarh - Bilaigarh	JAGANNATH MAHILANG	Aam Aadmi Party	568	14	
43	Chhattisgarh - Bilaigarh	NARESH KUMARI AJAY	Shiv Sena	456	15	
43	Chhattisgarh - Bilaigarh	NITESH KUMAR RATRE	Sunder Samaj Party	444	16	
44	Chhattisgarh - Kasdol	SHAKUNTALA SAHU	Indian National Congress	121422	1	48418
44	Chhattisgarh - Kasdol	GAURISHANKAR AGRAWAL	Bharatiya Janata Party	73004	2	48418
44	Chhattisgarh - Kasdol	PARMESHWAR YADU	Janta Congress Chhattisgarh (J)	18170	3	
44	Chhattisgarh - Kasdol	RAMESHWAR PRASAD KAIWART	Bahujan Samaj Party	9558	4	
44	Chhattisgarh - Kasdol	JAGJEEWAN KUMAR NARANGE	Independent	3917	5	
44	Chhattisgarh - Kasdol	KRISHNA KANT PANDEY	Independent	2128	6	
44	Chhattisgarh - Kasdol	CHHABI LAL KANWAR	Bhartiya Shakti Chetna Party	1917	7	
44	Chhattisgarh - Kasdol	None of the Above	None of the Above	1588	8	
44	Chhattisgarh - Kasdol	DASRU RAM PAIKARA	Independent	1560	9	
44	Chhattisgarh - Kasdol	TARACHAND KASHYAP	Independent	1485	10	
44	Chhattisgarh - Kasdol	CHARAN DAS	Independent	1370	11	
44	Chhattisgarh - Kasdol	DHARMU PRABHUWA	Independent	1288	12	
44	Chhattisgarh - Kasdol	ASHOK SAHU	Independent	1098	13	
44	Chhattisgarh - Kasdol	SHAKUNTALA SAHU	Nationalist Congress Party	1009	14	
44	Chhattisgarh - Kasdol	GYANPRAKASH	Independent	789	15	
44	Chhattisgarh - Kasdol	SANJAY BANJARE	Janata Congress	741	16	
44	Chhattisgarh - Kasdol	PROFESSOR DR. SHANTI KUMAR KAIWARTYA	Independent	735	17	
44	Chhattisgarh - Kasdol	GOVIND SAHU	Independent	734	18	
44	Chhattisgarh - Kasdol	MANHARAN SAHU	Shiv Sena	577	19	
44	Chhattisgarh - Kasdol	RADHE LAL CHANDRAKAR	Chhattisgarh Swabhiman Manch	519	20	
44	Chhattisgarh - Kasdol	DR. SAHDEV DANDEKAR	Janata Dal (United)	484	21	
44	Chhattisgarh - Kasdol	SHYAMA CHARAN SAHU	Aam Aadmi Party	453	22	
44	Chhattisgarh - Kasdol	SHANKAR LAL TANDAN	Independent	423	23	
44	Chhattisgarh - Kasdol	NILKANTH VERMA	Independent	406	24	
44	Chhattisgarh - Kasdol	SANTOSH KUMAR MARKANDEY	Independent	387	25	
44	Chhattisgarh - Kasdol	PURAN LAL KATHOTRE	Independent	324	26	
44	Chhattisgarh - Kasdol	RAHUL KAIWARTYA	Independent	307	27	
44	Chhattisgarh - Kasdol	DURGESHWAR PRASAD SAHU	Independent	297	28	
44	Chhattisgarh - Kasdol	PRABHAT KUMAR YADAV	Independent	244	29	
44	Chhattisgarh - Kasdol	PRANNATH SAHU	Independent	181	30	
45	Chhattisgarh - Balodabazar	PRAMOD KUMAR SHARMA	Janta Congress Chhattisgarh (J)	65251	1	2129
45	Chhattisgarh - Balodabazar	JANAK RAM VERMA	Indian National Congress	63122	2	2129
45	Chhattisgarh - Balodabazar	TESU LAL DHURANDHAR	Bharatiya Janata Party	48808	3	
45	Chhattisgarh - Balodabazar	None of the Above	None of the Above	3167	4	
45	Chhattisgarh - Balodabazar	GANESH KUMAR AGRAWAL	Independent	3093	5	
45	Chhattisgarh - Balodabazar	GANGA RAM SHER	Independent	3079	6	
45	Chhattisgarh - Balodabazar	SANTOSH KUMAR YADU	Shiv Sena	1634	7	
45	Chhattisgarh - Balodabazar	MUKESH SAHU	Independent	1530	8	
45	Chhattisgarh - Balodabazar	KISHAN LAL	Independent	1035	9	
45	Chhattisgarh - Balodabazar	MANAHARAN LAL VERMA	Aam Aadmi Party	979	10	
45	Chhattisgarh - Balodabazar	ANIL KUMAR YADAV	Ambedkarite Party of India	903	11	
45	Chhattisgarh - Balodabazar	SMT. TIKESHWARI DHRUW	Independent	824	12	
45	Chhattisgarh - Balodabazar	GAUKARAN NISHAD	Bhrashtachar Mukti Morcha	690	13	
45	Chhattisgarh - Balodabazar	MAHENDRA KUMAR SAHU	Chhattisgarh Swabhiman Manch	688	14	
45	Chhattisgarh - Balodabazar	ASHWANI VERMA	Independent	521	15	
45	Chhattisgarh - Balodabazar	ROHIT PATIL	Rashtriya Jansabha Party	368	16	
46	Chhattisgarh - Bhatapara	SHIVRATAN SHARMA	Bharatiya Janata Party	63399	1	11909
46	Chhattisgarh - Bhatapara	SUNIL MAHESHWARI	Indian National Congress	51490	2	11909
46	Chhattisgarh - Bhatapara	CHAITRAM SAHU	Janta Congress Chhattisgarh (J)	45907	3	
46	Chhattisgarh - Bhatapara	MURARI MISHRA	Nationalist Congress Party	2269	4	
46	Chhattisgarh - Bhatapara	MOHAN GAYAKWAD	Independent	1963	5	
46	Chhattisgarh - Bhatapara	NARAYAN SAHU	Independent	1701	6	
46	Chhattisgarh - Bhatapara	AMAR DAS MATRE	Independent	1463	7	
46	Chhattisgarh - Bhatapara	RESHAMLAL JOGI	Independent	1153	8	
46	Chhattisgarh - Bhatapara	KATYANI VERMA	Aam Aadmi Party	1140	9	
46	Chhattisgarh - Bhatapara	RADHECHARAN DHRUW	Gondvana Gantantra Party	928	10	
46	Chhattisgarh - Bhatapara	None of the Above	None of the Above	915	11	
46	Chhattisgarh - Bhatapara	BHEEKHAM YADU	Shiv Sena	837	12	
46	Chhattisgarh - Bhatapara	SANTOSH KUMAR KOSHLE	Independent	714	13	
46	Chhattisgarh - Bhatapara	GOPAL NUT	Asankhya Samaj Party	701	14	
46	Chhattisgarh - Bhatapara	PRAVIN KUMAR SAHU	Chhattisgarh Swabhiman Manch	654	15	
46	Chhattisgarh - Bhatapara	TORANDAS KOSLE	Independent	614	16	
46	Chhattisgarh - Bhatapara	GIRJALAL TONDE	Independent	468	17	
46	Chhattisgarh - Bhatapara	SATYANARAYAN SONWANI	Independent	370	18	
46	Chhattisgarh - Bhatapara	PREMPRAKASH	Bharat Bhoomi Party	365	19	
47	Chhattisgarh - Dharsiwa	ANITA YOGENDRA SHARMA	Indian National Congress	78989	1	19400
47	Chhattisgarh - Dharsiwa	DEVJI BHAI PATEL	Bharatiya Janata Party	59589	2	19400
47	Chhattisgarh - Dharsiwa	PANNA LAL SAHU	Janta Congress Chhattisgarh (J)	14968	3	
47	Chhattisgarh - Dharsiwa	SANJU YADAV	Independent	3343	4	
47	Chhattisgarh - Dharsiwa	SANGITA BAGHEL	Independent	2197	5	
47	Chhattisgarh - Dharsiwa	None of the Above	None of the Above	1361	6	
47	Chhattisgarh - Dharsiwa	DR. OM PRAKASH SAHU	Samajwadi Party	632	7	
47	Chhattisgarh - Dharsiwa	TAMESHWAR SAHU	Independent	592	8	
47	Chhattisgarh - Dharsiwa	PURAN LAL BAGHEL	Independent	521	9	
47	Chhattisgarh - Dharsiwa	ANIL PURI GOSWAMI	Independent	390	10	
47	Chhattisgarh - Dharsiwa	DHANESH KUMAR MAIRISHA	Ambedkarite Party of India	383	11	
47	Chhattisgarh - Dharsiwa	SANTOSH DUBEY	Aam Aadmi Party	324	12	
47	Chhattisgarh - Dharsiwa	RAJESH KUMAR BANJARE	Rashtriya Jansabha Party	293	13	
47	Chhattisgarh - Dharsiwa	DASHRATH BIRJALE	Independent	280	14	
47	Chhattisgarh - Dharsiwa	TIKARAM SAHU	Independent	265	15	
47	Chhattisgarh - Dharsiwa	GULAB TANDON	Independent	236	16	
47	Chhattisgarh - Dharsiwa	GUNISH KUMAR VERMA (LATE CHHEDULAL VERMA)	Independent	127	17	
48	Chhattisgarh - Raipur City Gramin	SATYANARAYAN SHARMA	Indian National Congress	78468	1	10453
