Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
67	Telangana - Chandrayangutta	AMJAD KHAN	Independent	180	14	
67	Telangana - Chandrayangutta	MD. GHOUSE	Independent	173	15	
67	Telangana - Chandrayangutta	AKKINAMONI VENKATESH	Independent	112	16	
68	Telangana - Yakutpura	SYED AHMED PASHA QUADRI	All India Majlis-E-Ittehadul Muslimeen	69595	1	46978
68	Telangana - Yakutpura	SAMA SUNDER REDDY	Telangana Rashtra Samithi	22617	2	46978
68	Telangana - Yakutpura	MAJEED ULLAH KHAN @ FARHAT KHAN	Majlis Bachao Tahreek	21222	3	
68	Telangana - Yakutpura	CH. ROOPRAJ	Bharatiya Janata Party	16608	4	
68	Telangana - Yakutpura	K. RAJENDER RAJU	Indian National Congress	6452	5	
68	Telangana - Yakutpura	E.SHIVA KUMAR	Independent	1560	6	
68	Telangana - Yakutpura	None of the Above	None of the Above	799	7	
68	Telangana - Yakutpura	SYED INAYATH ULLAH	Bahujan Samaj Party	432	8	
68	Telangana - Yakutpura	MD. AFSAR KHAN	Independent	405	9	
68	Telangana - Yakutpura	JAMALPUR MAHESH KUMAR	Shiv Sena	323	10	
68	Telangana - Yakutpura	A.PANDU RANGA REDDY	Independent	253	11	
68	Telangana - Yakutpura	K. MAHESHWAR	Independent	242	12	
68	Telangana - Yakutpura	S. SUJATHA	Nationalist Congress Party	230	13	
68	Telangana - Yakutpura	MD. ABDUL AZIZ KHAN	Telangana Minorities OBC Rajyam	209	14	
68	Telangana - Yakutpura	WASEQ RAZA	Independent	173	15	
68	Telangana - Yakutpura	SYED HAJI PASHA	Marxist Communist Party of India (United)	131	16	
68	Telangana - Yakutpura	MD. OSMAN	Telangana Labour Party	121	17	
68	Telangana - Yakutpura	HABEEB OSMAN BIN JEELANI	Independent	117	18	
68	Telangana - Yakutpura	KATTA SUDERSHAN	Independent	99	19	
68	Telangana - Yakutpura	M.ABDUL JALEEL	Independent	93	20	
68	Telangana - Yakutpura	NISAR MD KHAN	Independent	84	21	
68	Telangana - Yakutpura	LAEEQ AHMED KHAN	Independent	74	22	
69	Telangana - Bahadurpura	MOHD. MOAZAM KHAN	All India Majlis-E-Ittehadul Muslimeen	96993	1	82518
69	Telangana - Bahadurpura	MIR INAYATH ALI BAQRI	Telangana Rashtra Samithi	14475	2	82518
69	Telangana - Bahadurpura	HANEEF ALI	Bharatiya Janata Party	7395	3	
69	Telangana - Bahadurpura	SHAIK MOHD KALEEMUDDIN	Indian National Congress	7174	4	
69	Telangana - Bahadurpura	MOHAMMED SULTANUDDIN	National Youth Party	1976	5	
69	Telangana - Bahadurpura	None of the Above	None of the Above	1210	6	
69	Telangana - Bahadurpura	MOHAMMED MAJEED ALI	Bahujana Left Party	574	7	
69	Telangana - Bahadurpura	N. NARSING RAO	Independent	378	8	
69	Telangana - Bahadurpura	SHAIK NASEEM BEGUM	Aam Aadmi Party	283	9	
69	Telangana - Bahadurpura	SAYEDA MALIHA SHEREEN	Anna YSR Congress Party	146	10	
70	Telangana - secunderabad	T.PADMA RAO	Telangana Rashtra Samithi	79309	1	45470
70	Telangana - secunderabad	KASANI GNANESHWAR MUDHIRAJ	Indian National Congress	33839	2	45470
70	Telangana - secunderabad	BANDAPELLY SATISH	Bharatiya Janata Party	11781	3	
70	Telangana - secunderabad	None of the Above	None of the Above	1582	4	
70	Telangana - secunderabad	PAMPARI NARENDER	Rajyadhikara Party	1072	5	
70	Telangana - secunderabad	MADAN MOHAN VEMULAWADA	Bahujan Samaj Party	633	6	
70	Telangana - secunderabad	ANIL KUMAR KUNCHALA	Communist Party of India (Marxist)	555	7	
70	Telangana - secunderabad	R. RAJANI	Independent	444	8	
70	Telangana - secunderabad	DASARI SRINIVAS	Independent	260	9	
70	Telangana - secunderabad	KONDOJU MOHAN	Independent	232	10	
70	Telangana - secunderabad	A. DAVID PRAVEEN KUMAR	Indian Christian Secular Party	207	11	
70	Telangana - secunderabad	M. SUNITHA	Bahujana Raajyam Party (Phule Ambedkar)	187	12	
70	Telangana - secunderabad	N.J. SEETHARAM	Independent	158	13	
70	Telangana - secunderabad	MOHAMMED IBRAHIM AHMED	Loktantrik Sarvjan Samaj Party	144	14	
70	Telangana - secunderabad	MAYABRAHMA NARASIMHA	Independent	138	15	
70	Telangana - secunderabad	JERUSALEM MATHAI	Independent	129	16	
70	Telangana - secunderabad	B. PADMA	Independent	127	17	
70	Telangana - secunderabad	SHAHADAT KHAN	Aam Aadmi Party	107	18	
70	Telangana - secunderabad	V. SIVA RAMA KRISHNA	Jai Bharath Jena Sena Party	95	19	
70	Telangana - secunderabad	KANTE SRINIVAS RAO (K.S.R)	Ambedkar National Congress	88	20	
70	Telangana - secunderabad	S. SAI YADAV	Independent	85	21	
70	Telangana - secunderabad	V. RATNA WESLEY	India Praja Bandhu Party	82	22	
70	Telangana - secunderabad	V. G. SHARMA	Independent	78	23	
70	Telangana - secunderabad	MALLAMPATI RAJENDER	All India Forward Bloc	76	24	
70	Telangana - secunderabad	KADARI PRAVEENA	New India Party	75	25	
70	Telangana - secunderabad	S. YADAIAH	Independent	69	26	
70	Telangana - secunderabad	A. SRIKANTH MUDHIRAJ	Independent	65	27	
70	Telangana - secunderabad	MRANIKRINDA RAJAGOPAL	Independent	62	28	
70	Telangana - secunderabad	YELLALA VIJAYA KUMAR	Republican Party of India (A)	61	29	
70	Telangana - secunderabad	SHAIK ABDUL SAYEED	Independent	39	30	
71	Telangana - Secunderabad Cantt.	G. SAYANNA	Telangana Rashtra Samithi	65797	1	37563
71	Telangana - Secunderabad Cantt.	SATYANARAYANA SARVEY	Indian National Congress	28234	2	37563
71	Telangana - Secunderabad Cantt.	SRIGANESH	Bharatiya Janata Party	15487	3	
71	Telangana - Secunderabad Cantt.	NAGESHWAR RAO GAJJELA	Independent	2170	4	
71	Telangana - Secunderabad Cantt.	GADDAM ASHOK	Samajwadi Forward Bloc	1745	5	
71	Telangana - Secunderabad Cantt.	None of the Above	None of the Above	1571	6	
71	Telangana - Secunderabad Cantt.	BOMMAKU MURALI	Bahujan Samaj Party	440	7	
71	Telangana - Secunderabad Cantt.	KONDURI YADAGIRI	Bahujana Left Party	348	8	
71	Telangana - Secunderabad Cantt.	M. JAI RAM	Prajaa Swaraaj Party	287	9	
71	Telangana - Secunderabad Cantt.	PUSHPANJALI SURARAM	Independent	261	10	
71	Telangana - Secunderabad Cantt.	S. R. SHIVA KUMAR	Nationalist Congress Party	259	11	
71	Telangana - Secunderabad Cantt.	MUPPIDI GOPAL	Independent	207	12	
71	Telangana - Secunderabad Cantt.	PARVATHI SIRIRALA	Loktantrik Sarvjan Samaj Party	185	13	
71	Telangana - Secunderabad Cantt.	BOTLA SAILU	Aam Aadmi Party	144	14	
71	Telangana - Secunderabad Cantt.	EILLANDULA SHANKER	Independent	126	15	
71	Telangana - Secunderabad Cantt.	GANDAM DAYAMANI	Independent	118	16	
71	Telangana - Secunderabad Cantt.	B. KIRAN KUMAR	Independent	102	17	
71	Telangana - Secunderabad Cantt.	B. RAJU	Independent	88	18	
71	Telangana - Secunderabad Cantt.	MAHENDER PERUKA	Jai Maha Bharath Party	81	19	
71	Telangana - Secunderabad Cantt.	YECHU SUNIL	Independent	65	20	
72	Telangana - Kodangal	PATNAM NARENDER REDDY	Telangana Rashtra Samithi	80754	1	9319
72	Telangana - Kodangal	ANUMULA REVANTH REDDY	Indian National Congress	71435	2	9319
72	Telangana - Kodangal	PURRA BALAKISHORE	Independent	4171	3	
72	Telangana - Kodangal	NAGURAO NAMAJI	Bharatiya Janata Party	2624	4	
72	Telangana - Kodangal	None of the Above	None of the Above	1472	5	
72	Telangana - Kodangal	K. NAGABHUSHANAM CHARY	Independent	1140	6	
72	Telangana - Kodangal	MALKEDI BANSILAL	Bahujan Samaj Party	1041	7	
72	Telangana - Kodangal	G. SURESH KUMAR	Independent	694	8	
72	Telangana - Kodangal	DR. KADIRE KRISHNAIAH	Samajwadi Party	620	9	
72	Telangana - Kodangal	SRINIVAS	Pyramid Party of India	563	10	
72	Telangana - Kodangal	SAVITRAMMA	Mana Party	283	11	
72	Telangana - Kodangal	RATHOD SURYA NAYAK	Bahujan Mukti Party	253	12	
72	Telangana - Kodangal	VENKATESWARLU KANNOJU	Bahujana Left Party	244	13	
72	Telangana - Kodangal	CH. VENKATRAMULU	Shiv Sena	139	14	
72	Telangana - Kodangal	LINGAM CHINNA SAYAPPA	All India Samata Party	126	15	
73	Telangana - Narayanpet	S.RAJENDER REDDY	Telangana Rashtra Samithi	68767	1	15187
73	Telangana - Narayanpet	K.SHIVAKUMAR REDDY	Bahujana Left Party	53580	2	15187
73	Telangana - Narayanpet	K.RATHANGA PANDU REDDY	Bharatiya Janata Party	20111	3	
73	Telangana - Narayanpet	KRISHNA SARAF BANGARU BALAPPA	Indian National Congress	6344	4	
73	Telangana - Narayanpet	G.SANJEEVA REDDY	Telangana Congress Party	3989	5	
73	Telangana - Narayanpet	J.NAVITHA	Telangana Inti Party	3636	6	
73	Telangana - Narayanpet	None of the Above	None of the Above	1948	7	
73	Telangana - Narayanpet	KISTA REDDY	Independent	1011	8	
73	Telangana - Narayanpet	BODHIGELI SRINIVASULU	Bahujan Samaj Party	882	9	
73	Telangana - Narayanpet	K.RAAJU	Aam Aadmi Party	825	10	
73	Telangana - Narayanpet	PATEL RAMCHANDRA REDDY	Independent	661	11	
74	Telangana - Mahbubnagar	V. SRINIVAS GOUD	Telangana Rashtra Samithi	86474	1	57775
74	Telangana - Mahbubnagar	M. CHANDRA SHEKAR	Telugu Desam	28699	2	57775
74	Telangana - Mahbubnagar	IBRAHIM SYED	Bahujan Samaj Party	21664	3	
74	Telangana - Mahbubnagar	MAREPALLY SURENDER REDDY	Nationalist Congress Party	11633	4	
74	Telangana - Mahbubnagar	G. PADMAJA REDDY	Bharatiya Janata Party	5945	5	
74	Telangana - Mahbubnagar	None of the Above	None of the Above	1423	6	
74	Telangana - Mahbubnagar	MOHAMMED IMTIYAZ AHAMAD	Independent	1147	7	
74	Telangana - Mahbubnagar	BABU CHINTALAPALLY	Aam Aadmi Party	592	8	
74	Telangana - Mahbubnagar	MUDAVATH RAVI NAIK	Independent	513	9	
74	Telangana - Mahbubnagar	MOHD. GULAM GOUSE	Bahujana Left Party	364	10	
74	Telangana - Mahbubnagar	T. VENKATA SWAMY	Independent	314	11	
74	Telangana - Mahbubnagar	A. SRISHAILAM YADAV	Independent	280	12	
74	Telangana - Mahbubnagar	V. MALLIKARJUN	Independent	234	13	
74	Telangana - Mahbubnagar	JAGADEESH CHAND	Independent	200	14	
74	Telangana - Mahbubnagar	SATYANARAYANA	Shiv Sena	179	15	
75	Telangana - Jadcherla	CHARLAKOLA LAXMA REDDY	Telangana Rashtra Samithi	94598	1	45082
75	Telangana - Jadcherla	DR. MALLU RAVI	Indian National Congress	49516	2	45082
75	Telangana - Jadcherla	DR. CHINNALA MADHUSUDHAN	Bharatiya Janata Party	3601	3	
75	Telangana - Jadcherla	NARSINGRAO	Samajwadi Forward Bloc	2886	4	
75	Telangana - Jadcherla	MARPADGA RAMESH REDDY	Independent	1893	5	
75	Telangana - Jadcherla	KONGALI SHREEKANT	Bahujan Samaj Party	1470	6	
75	Telangana - Jadcherla	SHIVA KUMAR	Telangana Inti Party	1183	7	
75	Telangana - Jadcherla	None of the Above	None of the Above	1117	8	
75	Telangana - Jadcherla	ANAND UMMADI	Independent	941	9	
75	Telangana - Jadcherla	GANGAPURAM ELLAIAH	Independent	812	10	
75	Telangana - Jadcherla	KATIKE. NAGULU	Prajaa Swaraaj Party	604	11	
75	Telangana - Jadcherla	AJAY KUMAR GHOSH DASARI	Bahujana Left Party	579	12	
75	Telangana - Jadcherla	V. DASRAM NAIK	Bahujan Mukti Party	568	13	
75	Telangana - Jadcherla	K. RAGHAVA REDDY	Aam Aadmi Party	318	14	
75	Telangana - Jadcherla	NADIMINTI SRINIVASULU	Shiv Sena	200	15	
75	Telangana - Jadcherla	KONGALA PANDU	Samajwadi Party	196	16	
76	Telangana - Devarkadra	ALLA VENKATESWAR REDDY	Telangana Rashtra Samithi	96130	1	35248
76	Telangana - Devarkadra	PAVAN KUMAR	Indian National Congress	60882	2	35248
76	Telangana - Devarkadra	A.VENKATESHWAR REDDY	Samajwadi Forward Bloc	5937	3	
76	Telangana - Devarkadra	AGGANI NARSIMULU	Bharatiya Janata Party	5174	4	
76	Telangana - Devarkadra	None of the Above	None of the Above	2689	5	
76	Telangana - Devarkadra	RACHALA YUGANDER GOUD	Bahujan Samaj Party	914	6	
76	Telangana - Devarkadra	V.SHIVA REDDY	Independent	553	7	
76	Telangana - Devarkadra	VINODH KUMAR	Independent	501	8	
76	Telangana - Devarkadra	DUPPALLY JAYA RAMULU	Bahujana Left Party	417	9	
76	Telangana - Devarkadra	ADDULA ARUNA	Independent	368	10	
76	Telangana - Devarkadra	S.KIRAN KUMAR	Independent	350	11	
76	Telangana - Devarkadra	M.B.BALAKRISHNA	Independent	195	12	
76	Telangana - Devarkadra	K.T. NARSIMHA REDDY	Independent	178	13	
76	Telangana - Devarkadra	D.JANARDHAN	Independent	122	14	
77	Telangana - Makthal	CHITTEM RAMMOHAN REDDY	Telangana Rashtra Samithi	78686	1	48315
77	Telangana - Makthal	JALANDER REDDY	Independent	30371	2	48315
77	Telangana - Makthal	K. DHAYYAKKAAR REDDY	Telugu Desam	26579	3	
77	Telangana - Makthal	KONDAIAH	Bharatiya Janata Party	20242	4	
77	Telangana - Makthal	None of the Above	None of the Above	2106	5	
77	Telangana - Makthal	KORI MAREPPA	Bahujan Samaj Party	1944	6	
77	Telangana - Makthal	G. RAVI KUMAR YADAV	Independent	1349	7	
77	Telangana - Makthal	G.VENKATRAM REDDY	Bahujana Left Party	1190	8	
77	Telangana - Makthal	JUTLA SRINIVASULU	Independent	1111	9	
77	Telangana - Makthal	SUDHARSHAN	All India Samata Party	790	10	
77	Telangana - Makthal	RAMESH KUMAR BANDARI	Samajwadi Party	575	11	
78	Telangana - Wanaparthy	SINGIREDDY NIRANJAN REDDY	Telangana Rashtra Samithi	111956	1	51685
78	Telangana - Wanaparthy	CHINNA REDDY GILLELA	Indian National Congress	60271	2	51685
78	Telangana - Wanaparthy	KOTHA AMARENDAR REDDY	Bharatiya Janata Party	3168	3	
78	Telangana - Wanaparthy	BUJALA VENKATESHWAR REDDY	Independent	2266	4	
78	Telangana - Wanaparthy	AAVULA BAHUJANA SATYAM SAGARUDU	Bahujan Samaj Party	2203	5	
78	Telangana - Wanaparthy	None of the Above	None of the Above	2014	6	
78	Telangana - Wanaparthy	G. KRISHNAIAH	Bahujana Left Party	1091	7	
78	Telangana - Wanaparthy	S. RAJ KUMAR	Independent	716	8	
78	Telangana - Wanaparthy	VISHNU VARDHAN REDDY	Independent	529	9	
78	Telangana - Wanaparthy	C.R.MUNI SWAMY	Republican Party of India	519	10	
78	Telangana - Wanaparthy	POLA PRASHANTH KUMAR	Independent	515	11	
78	Telangana - Wanaparthy	BABU GOUD AKKALA	Samajwadi Party	399	12	
79	Telangana - Gadwal	BANDLA KRISHNA MOHAN REDDY	Telangana Rashtra Samithi	100415	1	28260
79	Telangana - Gadwal	ARUNA D.K	Indian National Congress	72155	2	28260
79	Telangana - Gadwal	M.D. ABDUL MOHEED KHAN	Samajwadi Forward Bloc	7189	3	
79	Telangana - Gadwal	BOYA KRISHNA	Independent	2103	4	
79	Telangana - Gadwal	G.VENKATADRI REDDY	Bharatiya Janata Party	1936	5	
79	Telangana - Gadwal	VEERA PRASAD	Bahujan Samaj Party	1406	6	
79	Telangana - Gadwal	None of the Above	None of the Above	1319	7	
79	Telangana - Gadwal	GONGALLA RANJITH KUMAR	Bahujana Left Party	1275	8	
79	Telangana - Gadwal	T.G.RAJU MUDHIRAJ	Independent	1101	9	
79	Telangana - Gadwal	ABDULLAH	Nationalist Congress Party	694	10	
79	Telangana - Gadwal	ATHIKUR RAHAMAN	Independent	620	11	
79	Telangana - Gadwal	PEDDA KRISHNAIAH	Independent	398	12	
79	Telangana - Gadwal	AKEPOGU RAJESH.A	Independent	226	13	
79	Telangana - Gadwal	ARUN KUMAR	Independent	179	14	
79	Telangana - Gadwal	BOYA SHANKAR NAIDU	Shiv Sena	176	15	
80	Telangana - Alampur	ABRAHAM V.M.	Telangana Rashtra Samithi	102105	1	44679
80	Telangana - Alampur	S.A.SAMPATH KUMAR	Indian National Congress	57426	2	44679
80	Telangana - Alampur	HARIJANA ABRAHAM	Samajwadi Forward Bloc	8803	3	
80	Telangana - Alampur	None of the Above	None of the Above	3492	4	
80	Telangana - Alampur	B.RAJINI	Bharatiya Janata Party	1965	5	
80	Telangana - Alampur	B.HUSSAIN	Bahujan Samaj Party	1066	6	
80	Telangana - Alampur	T.SURESH MAHARAJ	Independent	983	7	
80	Telangana - Alampur	N.SOMESHWARI	Independent	896	8	
80	Telangana - Alampur	PRASANGI	Pyramid Party of India	711	9	
80	Telangana - Alampur	K. JAYAPAL	Independent	517	10	
80	Telangana - Alampur	K.VARAPRASAD RAO	Bahujana Left Party	514	11	
80	Telangana - Alampur	A.RAGHUVARDHAN	Independent	364	12	
80	Telangana - Alampur	D.LAXMANNA	Independent	354	13	
80	Telangana - Alampur	M. MADDLLETI	Independent	250	14	
80	Telangana - Alampur	H.PARUSHA RAMUDU	Shiv Sena	237	15	
81	Telangana - Nagarkurnool	MARRI JANARDHAN REDDY	Telangana Rashtra Samithi	102493	1	54354
81	Telangana - Nagarkurnool	DR. JANARDHAN REDDY NAGAM	Indian National Congress	48139	2	54354
81	Telangana - Nagarkurnool	MENNO SAIMON	Samajwadi Forward Bloc	5545	3	
81	Telangana - Nagarkurnool	DILEEP NEDDANORI	Bharatiya Janata Party	3923	4	
81	Telangana - Nagarkurnool	VELJALA GALEEMMA	Prajaa Swaraaj Party	2153	5	
81	Telangana - Nagarkurnool	BAAKHI RENUKA	Bahujan Samaj Party	1507	6	
81	Telangana - Nagarkurnool	None of the Above	None of the Above	923	7	
81	Telangana - Nagarkurnool	GADDAM VIJAY	Independent	775	8	
81	Telangana - Nagarkurnool	KONDAKINDI JAGADEESHWAR REDDY	Independent	642	9	
81	Telangana - Nagarkurnool	BAHADHUR SRINIVAS	Bahujana Left Party	523	10	
81	Telangana - Nagarkurnool	ANUGANTI RAJU	Nationalist Congress Party	431	11	
81	Telangana - Nagarkurnool	B.SAMPATH KUMAR	Independent	351	12	
81	Telangana - Nagarkurnool	ATHAPU CHANDRA SWAMY	Independent	341	13	
81	Telangana - Nagarkurnool	MOGGA ANIL KUMAR	Independent	300	14	
81	Telangana - Nagarkurnool	BEESAM GOPAL	Independent	275	15	
81	Telangana - Nagarkurnool	DHANALA VENGALA RAO NAIDU	Shiv Sena	260	16	
82	Telangana - Achampet	GUVVALA BALARAJU	Telangana Rashtra Samithi	88073	1	9114
82	Telangana - Achampet	CHIKKUDU VAMSHIKRISHNA	Indian National Congress	78959	2	9114
82	Telangana - Achampet	MEDIPUR MALLESHWAR	Bharatiya Janata Party	3222	3	
82	Telangana - Achampet	None of the Above	None of the Above	2406	4	
82	Telangana - Achampet	SRINIVASULU KOYYALA	Bahujan Samaj Party	821	5	
82	Telangana - Achampet	MAHESH PALLE	Independent	798	6	
82	Telangana - Achampet	BODDUPALLY SHEKAR	Bahujana Left Party	732	7	
82	Telangana - Achampet	YELIMINETI RAJESH	Independent	433	8	
82	Telangana - Achampet	CHARAGONDA KRISHNAMMA	Independent	291	9	
82	Telangana - Achampet	GENTALA MALLAIAH	Independent	269	10	
82	Telangana - Achampet	MUDDAMOLLA RAJAMOULI	Samajwadi Party	235	11	
83	Telangana - Kalwakurthy	GURKA JAIPAL YADAV	Telangana Rashtra Samithi	62892	1	3447
83	Telangana - Kalwakurthy	ACHARY TALLOJU	Bharatiya Janata Party	59445	2	3447
83	Telangana - Kalwakurthy	CHALLA VAMSHI CHAND REDDY	Indian National Congress	46523	3	
83	Telangana - Kalwakurthy	GANGARAM SAI BABA	Bahujan Samaj Party	2500	4	
83	Telangana - Kalwakurthy	None of the Above	None of the Above	1359	5	
83	Telangana - Kalwakurthy	KATTA JANGAIAH	Telangana Inti Party	1334	6	
83	Telangana - Kalwakurthy	B. RAJU GOUD	Independent	712	7	
83	Telangana - Kalwakurthy	JAMMULA SRIKANTH	Nationalist Congress Party	599	8	
83	Telangana - Kalwakurthy	MEESAALA LAKSHMAIAH	Independent	558	9	
83	Telangana - Kalwakurthy	DERANGULA SHEKAR	Independent	498	10	
83	Telangana - Kalwakurthy	BALASWAMY GOUD SINGAM	Bahujana Left Party	357	11	
83	Telangana - Kalwakurthy	KETHAVATH JAIPAL	Bahujan Mukti Party	345	12	
83	Telangana - Kalwakurthy	ARJUN REDDY CHEEMARLA	Independent	277	13	
83	Telangana - Kalwakurthy	VISLAVATH HARYA NAYAK	Jana Vaahini Party	187	14	
83	Telangana - Kalwakurthy	ANTHIREDDY ARAVINDA REDDY	Shiv Sena	180	15	
83	Telangana - Kalwakurthy	V.AMARNATH	India Praja Bandhu Party	151	16	
84	Telangana - Shadnagar	ANJAIAH YELGANAMONI	Telangana Rashtra Samithi	72315	1	20425
84	Telangana - Shadnagar	CHOWLAPALLY PRATAP REDDY	Indian National Congress	51890	2	20425
84	Telangana - Shadnagar	K. SHANKAR	Bahujan Samaj Party	27814	3	
84	Telangana - Shadnagar	NELLI SREEVARDHAN REDDY	Bharatiya Janata Party	5162	4	
84	Telangana - Shadnagar	ANDHARI ANJAIAH	Independent	3199	5	
84	Telangana - Shadnagar	AMMY SANTHOSH KUMAR	Independent	2301	6	
84	Telangana - Shadnagar	None of the Above	None of the Above	1909	7	
84	Telangana - Shadnagar	KETHURU RAGHAVENDER	Independent	726	8	
84	Telangana - Shadnagar	ANTHAPOORAM MAHENDAR	Independent	312	9	
84	Telangana - Shadnagar	ANDRA ANUSHA REDDY	Aam Aadmi Party	297	10	
84	Telangana - Shadnagar	THUMMA VIJAYA ANAND REDDY	All India Forward Bloc	231	11	
84	Telangana - Shadnagar	NAGARAJU MANNARAM	Bahujana Left Party	218	12	
84	Telangana - Shadnagar	SANGAMESHWAR DHANAKKA	All India Samata Party	153	13	
85	Telangana - Kollapur	BEERAM HARSHAVARDHAN REDDY	Indian National Congress	80611	1	12543
85	Telangana - Kollapur	JUPALLY KRISHNA RAO	Telangana Rashtra Samithi	68068	2	12543
85	Telangana - Kollapur	AELLENI SUDHAKAR RAO	Bharatiya Janata Party	13154	3	
85	Telangana - Kollapur	ENDRAKANTI VENKATESH	Independent	3419	4	
85	Telangana - Kollapur	BINGI SAYANNA	Independent	1903	5	
85	Telangana - Kollapur	J.BHRAMAIAH CHARY	Bahujana Left Party	1658	6	
85	Telangana - Kollapur	CHIKKEPALLI SANJEEVULU	Bahujan Samaj Party	1537	7	
85	Telangana - Kollapur	None of the Above	None of the Above	1182	8	
85	Telangana - Kollapur	KATTA VAMSHI GOUD	Independent	844	9	
85	Telangana - Kollapur	BARIGELA SWAROOPARANI YADAV	Samajwadi Party	807	10	
85	Telangana - Kollapur	HANMANTHU	Independent	437	11	
85	Telangana - Kollapur	MURALIDHAR GUPTA	Telangana Prajala Party	256	12	
86	Telangana - Devarakonda	RAMAVATH RAVINDRA KUMAR	Telangana Rashtra Samithi	96454	1	38848
86	Telangana - Devarakonda	BALU NAIK NENAVATH	Indian National Congress	57606	2	38848
86	Telangana - Devarakonda	BHEELYA NAIK KETHAVATH	Bahujan Samaj Party	19350	3	
86	Telangana - Devarakonda	BHOJYA NAIK RAMAVATH	Prajaa Swaraaj Party	3247	4	
86	Telangana - Devarakonda	GOPI @ KALYAN NAIK	Bharatiya Janata Party	3152	5	
86	Telangana - Devarakonda	None of the Above	None of the Above	1695	6	
86	Telangana - Devarakonda	SREENU VADTHYA	Independent	1190	7	
86	Telangana - Devarakonda	LAXMAN NAYAK RAMAVATH	Communist Party of India (Marxist)	1084	8	
86	Telangana - Devarakonda	KONREDDY POCHAIAH	Independent	798	9	
86	Telangana - Devarakonda	KATRAVATH VENKATESH	Bahujan Mukti Party	542	10	
86	Telangana - Devarakonda	PANDU RAMAVATH	Independent	466	11	
87	Telangana - Nagarjuna Sagar	NOMULA NARSIMHAIAH	Telangana Rashtra Samithi	83655	1	7771
87	Telangana - Nagarjuna Sagar	JANA REDDY KUNDURU	Indian National Congress	75884	2	7771
87	Telangana - Nagarjuna Sagar	VADLAPALLY RAMAKRISHNA REDDY	Samajwadi Forward Bloc	9819	3	
87	Telangana - Nagarjuna Sagar	KANKANALA NIVEDITA	Bharatiya Janata Party	2675	4	
87	Telangana - Nagarjuna Sagar	MASNA VENUGOPALU	Independent	2338	5	
87	Telangana - Nagarjuna Sagar	None of the Above	None of the Above	1325	6	
87	Telangana - Nagarjuna Sagar	KATTA YADAIAH MUDIRAJ	Bahujan Samaj Party	965	7	
87	Telangana - Nagarjuna Sagar	RATHAN KUMAR GANTEKAMPU	Independent	793	8	
87	Telangana - Nagarjuna Sagar	SOUJANYA RAMAVATH	Bahujana Left Party	681	9	
87	Telangana - Nagarjuna Sagar	MD. KUTUBODDIN	Aam Aadmi Party	624	10	
87	Telangana - Nagarjuna Sagar	JANAPATI NAGARAJU YADAV	Independent	446	11	
87	Telangana - Nagarjuna Sagar	PANUGOTHU LALSINGH	Independent	390	12	
87	Telangana - Nagarjuna Sagar	GOPALA BABU	Telangana Prajala Party	343	13	
87	Telangana - Nagarjuna Sagar	VANKADOTHU KOTA NAYAK	Independent	342	14	
87	Telangana - Nagarjuna Sagar	JAKKULA NARSIMHA	Independent	232	15	
88	Telangana - Miryalguda	NALLAMOTHU BHASKAR RAO	Telangana Rashtra Samithi	83931	1	30652
88	Telangana - Miryalguda	R. KRISHNAIAH	Indian National Congress	53279	2	30652
88	Telangana - Miryalguda	DHEERAVATH SKYLAB NAIK	Independent	13961	3	
88	Telangana - Miryalguda	JULAKANTI RANGA REDDY	Communist Party of India (Marxist)	11221	4	
88	Telangana - Miryalguda	PALLAPU BIKSHPATHI RAO	Independent	4758	5	
88	Telangana - Miryalguda	KARNATI PRABHAKAR	Bharatiya Janata Party	2502	6	
88	Telangana - Miryalguda	None of the Above	None of the Above	1239	7	
88	Telangana - Miryalguda	JILLA RAVI	Independent	1183	8	
88	Telangana - Miryalguda	CHINTHALA ARAVINDHA REDDY	Pyramid Party of India	849	9	
88	Telangana - Miryalguda	RAJU JADI	Bahujan Samaj Party	812	10	
88	Telangana - Miryalguda	KAMPASATI VENKANNA	Independent	745	11	
88	Telangana - Miryalguda	K. SRIDHAR GUPTHA	Independent	532	12	
88	Telangana - Miryalguda	KODAVATH NAGA NAIK	Independent	436	13	
88	Telangana - Miryalguda	DHANAVATH LALU NAIK	Independent	380	14	
88	Telangana - Miryalguda	SYED FAROOQ	Independent	366	15	
88	Telangana - Miryalguda	KARANTOTHU MANGTHA	Independent	334	16	
88	Telangana - Miryalguda	NAGENDAR BHOKRAY	Independent	289	17	
88	Telangana - Miryalguda	JANAIAH NANDIPATI	Independent	241	18	
88	Telangana - Miryalguda	KONUGANTTI RAGHAVARANI	Jai Swaraj Party	235	19	
88	Telangana - Miryalguda	BALAKRISHNA RAO	Shiv Sena	199	20	
88	Telangana - Miryalguda	NEELAKANTAM	Bahujan Mukti Party	195	21	
88	Telangana - Miryalguda	SUNKU SRINIVAS	Independent	189	22	
88	Telangana - Miryalguda	KODIREKKA ILAYARAJA	Independent	186	23	
88	Telangana - Miryalguda	BOLUSANI KRISHNAIAH	Independent	181	24	
88	Telangana - Miryalguda	GARIKAPATI RADHAKRISHNA	Navodayam Party	165	25	
88	Telangana - Miryalguda	ADE YADAGIRI	Independent	158	26	
88	Telangana - Miryalguda	MD. FAROOQ	Aam Aadmi Party	143	27	
